paper_id,authors,author_ids,title,year,committee_presentation_decision,committee_publication_decision,abstract,body,abstract_dreyer_count
2012/36,"Carolynn Ryu,Vivien Zubrowski,Thaddeus Palso,Milton Kososky,Amee Bellanger,Catheryn Moulden","138,139,140,141,142,143",Manifesto of a Tenured Radical,2012,Reject,Accept,"That would make all the difference in the world. Tom pushed her hand away. They zipped up their coats. I guess I should have stayed home. I really, really need to do that. Tom is planning on moving again. I'm voting for Tom. I have to get her out of here. I hear Tom and Mary are coming to town next weekend. More is not always better. Tom admitted that he was illiterate. I don't think Tom and Mary are concerned. That leaflet can be obtained for free. I don't even talk to Tom anymore. Meanwhile I can make myself understood. You know this isn't the way I want things to be. Everyone was not happy. You do not have to bring your lunch. I used to pretend that I was you.",NA,3
2012/37,Mica Pulliam,144,Die Verantwortung des Arbeitgebers für den sozialen Schutz in Russland: Rechtsvergleichende Perspektiven,2012,Accept,Accept,"Tom is totally disgusted with Mary's behavior. Mary has lost a lot of blood and she's weak. Tom is sitting over there next to the window. Sometimes you're the tree, sometimes you're the dog. Such is life! Jean looked at my tulips. What should I do if Tom and Mary come?",NA,1
2012/38,"Hisako Stockwell,Elna Shutty,Nathanial Benigni,Bobbie Winburn,Joane Latty","145,146,147,148,149",Project Retrosight: Understanding the returns from cardiovascular and stroke research: The Policy Report,2012,Accept,Reject,"That's what Tom does most of the time. That's how she likes it. Ha! The stars are out and the wind has fallen. What do you say to a ramble through London? Tom said he's not planning to stay very long. Tom told Mary that he'd help John do that. I can't get Tom to quit doing that. Tom told me Mary had a new boyfriend. I thought that you'd ask that. Tom wanted to see what was in the drawer. You're never here. The two girls, quite unconstrained and careless, danced in the freedom and gaiety of their hearts. Every sentence present in Tatoeba is a lie. They showed their schedule to me. That tax is completely useless.",NA,3
2012/39,"Jeri Santai,Georgiann Bracamonte,Isiah Milovich,Criselda Belfi","150,151,152,153",Ungleiche Geschlechtergleichheit: Geschlechterpolitik und Theorien des Humankapitals,2012,Reject,Accept,She is a very shy girl. Tom told Mary that he had a long talk with John. Tom lives with Mary like a dog and a cat. Tom vouched for Mary. Can any of you speak French? Sami covered the story for CBC. The bus stops right in front of my house.,NA,1
2012/40,"Shane Bers,Delorse Andrado,Shawn Chiola,Lonny Muldowney","154,155,156,157",Finding and Fixing Vulnerabilities in Information Systems: The Vulnerability Assessment and Mitigation Methodology,2012,Accept,Reject,"That'll probably be very difficult for us to do. Mary did her best to persuade Tom. I wish that I never had to do that again. Sami and Layla met up again before their went to work. Dan didn't miss any episode of that soap opera. I'll try to wriggle out of it if I can. Sami was away from work. Tom wouldn't actually do that. ""How much does this cost?"" ""It's forty dinars."" Would you like to get together again next weekend? They said that they ate way too much. Such skills could be put to many practical uses.",NA,3
2012/41,Glenda Galante,158,Syntax of Dutch: Coordination and Ellipsis,2012,Reject,Reject,The deaf woman wore an orange construction worker safety vest. Tom hardly ever kisses his children anymore. He left the box unprotected. I didn't say a word during the dinner. We kept quiet for almost an hour. Tom died happy. I didn't know you'd be here today. Tom didn't have much food to eat. I am short of pocket money. I know that Tom is someone we can trust. Tom stopped by Mary's house. I just did that a moment ago. They've said that they won't do that again.,NA,1
2012/42,"Caleb Lohmeyer,Carlee Gayoso","159,160",Religion and Nationalism in Chinese Societies,2012,Reject,Reject,Tom likes it when I do that. Are you living in Boston now? Why are you upset? I'm afraid I don't have a choice. I don't think that Tom knows exactly what has to be done. My parents let me do whatever I want to do.,NA,0
2012/43,"Bryant Youssef,Mary Heneisen,Desirae Saleem,Gaynelle Zagrodnik","161,162,163,164",Mallarmé devant ses contemporains,2012,Accept,Accept,"I've got the car keys. She decided that she would do that. Sami went to the mosque. She went to the market once a week. Sami lied bleeding to death. I think that Tom will do his best. Meanwhile, with beaten breasts and streaming hair, / the Trojan dames, a sad and suppliant train, / the veil to partial Pallas' temple bear. / Stern, with averted eyes the Goddess spurns their prayer. I think that Tom and I would be lonely if we went camping by ourselves. A diligent man will succeed in the long run. Bob often tries to give up smoking. The shop is kept under police supervision. What are the odds of that happening twice in a row?",NA,0
2012/44,"Joey Frick,Nannie Mandelberg,Zona Dornfeld,Ashleigh Cardiel,Alfredia Montie","165,166,167,168,169",Sapientia Salomonis (Weisheit Salomos),2012,Accept,Reject,"Mary is very gregarious while Tom is quite antisocial. I'm a sinful man. He allowed John to enter yesterday. Is terraforming Mars possible? Tom said that Mary is glad that she was able to do that for you. Science can be dangerous when applied carelessly. No person achieves success or happiness when compelled to do what he naturally dislikes to do. Tom and Mary are playing tennis now. I'll take a glass of champagne. Didn't you know Tom was going to go to Boston tomorrow? She cannot persuade him to buy her a new car. I taught Berber. I don't feel like playing chess right now. They're hard on themselves. Fadil groomed and raised horses in southern Arizona. Tom knows that we aren't busy. Tom said that he tried to help Mary do that. Sami read medical books. Judging from what you say, he must be a great scholar.",NA,5
2012/45,"Deetta Vilhauer,Orville Samain,Georgetta Mahowald,Edgardo Hiens","170,171,172,173","The Southern Version of Cursor Mundi, Vol. III",2012,Reject,Reject,"What's Tom given us? The light became weaker and weaker. Tom closed the gate. Tom said he didn't feel hot. Production at this factory has increased by 20%. That really is a good replica. Investment in education is undoubtedly the only effective way to bring a country out of poverty. Tom hesitated a moment before speaking. Tom wanted to be an opera singer. I just bought this yesterday and it doesn't work. I thought that you wanted to meet Tom. She can speak three foreign languages. Mary says she'll give it a try. I'm getting weaker every day. Tom is a criminal. I saw the film, which was not so good. They competed all over the world. Eventually, my curiosity overcame my fear.",NA,3
2012/46,"Ghislaine Lambertson,Louise Raquel,Gaylord Dohan,Marshall Dekoning,Adalberto Vails","174,175,176,177,178",Historia mínima de México,2012,Accept,Reject,"Children were playing in a sandbox and their mothers were sitting on the bench not far from them, watching them. Tom thinks he knows where to find Mary. She thought it was necessary that she should do something about it. They quarreled as to which was easier, French or German. The leaves have fallen. You must send the answer to the letter right away. The television is making a hissing noise. Tom took his headphones off. I'm looking for a program with which I can open these files. Tom and Mary say that they did that last week. Yesterday I enjoyed watching a soccer match. I need to get new glasses. Is it OK for some kid to show you up? Tom said that Mary was enjoying herself. Tom hid the gun in the cookie jar on top of the refrigerator. Don't panic. Tom will stay in Boston until Monday. These shirts are all the same size. You're the only one who'll be permitted to do that.",NA,3
2012/47,"Vilma Scherrer,Tressie Scarpaci,Kirstin Luoto,Carolina Gandrud","179,180,181,182",After the War: Nation-Building from FDR to George W. Bush,2012,Accept,Accept,"I don't know what else Tom told you, but I do know he doesn't always tell the truth. Tom asks too many questions. I have a brother who lives in Boston. She always prides herself on her academic background. Sami doesn't know Layla and she doesn't know him. I think you're lost. I love your top.",NA,0
2012/48,"Dominick Agrela,Romelia Liewald,Sebastian Digsby,Maile Bacak","183,184,185,186",The Dutch East India Company and Mysore 1762-1790,2012,Accept,Reject,"I thought you and Tom were going to go to Boston. I didn't sneak up on Tom. Mary told Tom she wanted John to teach her how to drive. My son has been calling. ""What's this shop?"" ""Should we go in and have a look?"" ""OK."" I don't even know whether Tom is still alive. Have you tried turning it off and then turning it back on? I don't think that Tom will be busy tomorrow. He read to his heart's content. He's aware of his shortcomings. Tom can't move this bookcase without a little help. Sami was trying to remember. Who do you usually go drinking with? I'm not sure that I like this plan. Tom didn't walk to school this morning. I want nothing to do with them. Sami still hates Layla. I'd like Tom to handle this investigation. Real happiness comes cheap; if it's expensive, it's not of a good type. Tom likes to walk to the local coffee shop.",NA,1
2012/49,Marketta Rodiquez,187,A Review of the Literature on Sexual Assault Perpetrator Characteristics and Behaviors,2012,Reject,Reject,I am looking forward to seeing you in this town. Did you ever think you'd see Tom doing something like that? Sami felt a little bit superior to his friends. I'm surprised that you didn't know that you were supposed to do that. Ken has no more than ten books. I think Tom and only Tom should do that. This sentence doesn't necessarily reflect my opinion. I've worked with them.,NA,1
2012/50,"Efrain Mcglone,Melina Luallen,Ali Houska,Ula Morello,Alyssa Gius","188,189,190,191,192",Sicherheit als Grundsatz: Eine grundrechtsdogmatische Rekonstruktion im Unionsrecht am Beispiel der Cybersicherheit,2012,Accept,Accept,"This little girl is going to cost us an arm and a leg! You just have to trust me. Tom passed away on October 20th, 2013. Are you doing fine? The two men understood one another perfectly, and had a mutual respect for each other's strong qualities. Tom said that he'd play tennis with us. It's going to be difficult to forget you. I began living by myself. Sami recorded another video after that. That's why we have to fight. When was the last time you drank this? Sometimes these things happen for a reason. The Solar System has four gas giants: Jupiter, Saturn, Uranus, and Neptune. She just called me loser! Sami doesn't want to miss that. I was ashamed to go out in old clothes. I thought him very clever. When we lived in that house, I loved it. Sami is being so rude today. I knew that Tom wouldn't ask Mary to do that.",NA,3
